Year,Team,BPI(O),BPI(D),Conf,NetRtg,ORtg,DRtg,AdjT,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Unnamed: 0,Adj OE,Adj DE,Barthag,Record,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,PAKE,PASE_x,Talent,Unnamed: 35,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,Team.1,PASE_y
2008,Seton Hall,8.5,-5.1,BE,6.0,110.5,104.5,69.2,17.0,15.0,76.6,77.3,-0.63,5.47,10.56,-5.72,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4911764705882353
2008,South Florida,1.4,1.9,BE,5.41,107.4,102.0,63.4,12.0,19.0,68.8,68.9,-0.1,6.57,1.25,3.92,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4558823529411766
2008,North Dakota St.,6.1,-2.9,Sum,2.88,107.0,104.1,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28308823529411764
2008,LSU,1.6,1.5,SEC,5.2,104.9,99.7,65.6,13.0,18.0,68.7,69.2,-0.45,5.66,1.94,3.05,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15588235294117644
2008,CSUN,4.5,-1.5,BW,3.43,102.2,98.7,72.2,20.0,10.0,78.0,71.1,6.93,-2.81,5.94,-4.71,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2008,Valparaiso,2.6,0.4,Horz,4.7,107.9,103.2,65.7,22.0,14.0,71.1,67.9,3.17,1.29,2.89,-0.54,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2008,Portland St.,3.8,-0.9,BSky,5.4,108.6,103.2,66.3,23.0,10.0,73.9,68.0,5.85,-3.01,4.11,-2.38,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13970588235294118
2008,Cincinnati,-0.8,3.6,BE,6.58,104.8,98.2,63.5,13.0,19.0,64.6,67.8,-3.16,8.51,-0.43,5.29,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27450980392156865
2008,Robert Morris,3.5,-0.7,NEC,2.27,103.3,101.1,69.0,26.0,8.0,75.0,68.5,6.5,-6.57,2.38,-2.45,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11029411764705882
2008,Brown,-0.6,3.3,Ivy,3.07,108.9,105.8,61.1,19.0,10.0,68.9,64.9,4.0,-4.65,-2.71,2.06,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Wright St.,-4.4,7.1,Horz,5.04,104.0,98.9,59.7,21.0,10.0,62.7,60.4,2.35,0.48,-5.18,7.56,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07352941176470588
2008,Belmont,6.8,-4.2,ASun,3.53,109.7,106.2,68.6,25.0,9.0,79.8,73.4,6.38,-3.44,6.55,-6.67,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24264705882352944
2008,Sam Houston St.,-1.3,3.9,Slnd,2.7,96.5,93.8,67.6,23.0,8.0,70.7,61.6,9.13,-5.25,-2.82,2.57,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2008,Cleveland St.,-1.1,3.6,Horz,6.58,103.3,96.7,64.7,21.0,13.0,67.1,63.6,3.53,1.69,-1.46,4.83,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529
2008,Illinois Chicago,1.3,1.3,Horz,5.34,104.8,99.5,65.7,18.0,15.0,68.1,64.9,3.12,0.64,1.45,1.59,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Rider,5.5,-3.0,MAAC,4.62,108.2,103.6,68.7,23.0,11.0,76.8,70.6,6.18,-3.72,5.8,-3.94,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Nevada,3.9,-1.4,WAC,6.59,108.5,101.9,67.2,21.0,12.0,75.4,70.6,4.79,-0.11,4.41,-0.49,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23529411764705876
2008,Northern Iowa,-4.2,6.7,MVC,4.62,105.9,101.3,59.2,18.0,14.0,62.4,60.3,2.03,3.61,-4.21,8.49,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2058823529411765
2008,High Point,-1.6,4.1,BSth,-2.76,103.3,106.0,61.9,17.0,14.0,71.0,62.7,8.29,-6.41,-5.94,0.84,-5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2008,Pacific,1.9,0.5,BW,2.36,107.1,104.7,63.7,21.0,10.0,72.2,66.4,5.77,-4.22,0.51,-0.42,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2008,UMBC,4.5,-2.2,AE,3.86,113.2,109.3,63.7,24.0,9.0,74.2,68.4,5.82,-4.53,4.01,-3.94,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39705882352941174
2008,Penn St.,0.6,1.6,B10,3.48,107.7,104.2,63.5,15.0,16.0,65.1,66.7,-1.55,6.12,1.74,2.83,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07352941176470584
2008,Boise St.,8.3,-6.1,WAC,3.89,108.7,104.8,70.7,25.0,9.0,81.4,75.5,5.88,-2.07,10.33,-8.73,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4754901960784314
2008,Lamar,7.6,-5.5,Slnd,0.56,108.1,107.6,69.9,19.0,11.0,81.5,73.5,7.97,-4.1,6.88,-9.28,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Auburn,2.7,-0.7,SEC,1.92,109.8,107.8,65.1,14.0,16.0,71.4,72.8,-1.4,4.7,3.41,-1.1,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333
2008,Utah St.,2.8,-0.8,WAC,5.7,114.6,108.9,62.9,24.0,11.0,73.9,68.1,5.71,-2.58,2.31,-0.6,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5551470588235293
2008,San Diego,-1.7,3.7,WCC,4.64,101.6,97.0,63.0,22.0,14.0,65.7,63.8,1.92,1.45,-3.71,7.1,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2008,Iowa St.,-2.2,3.9,B12,4.38,101.7,97.4,64.1,14.0,18.0,64.0,65.6,-1.63,7.97,-0.98,4.95,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415
2008,Marshall,-1.0,2.6,CUSA,2.56,106.2,103.6,62.9,16.0,14.0,67.3,65.7,1.57,2.17,-0.25,2.42,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2008,St. John's,-4.0,5.5,BE,2.44,98.6,96.2,63.9,11.0,19.0,62.1,66.5,-4.37,7.3,-4.0,6.94,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8676470588235294
2008,Saint Louis,-5.9,7.4,A10,0.95,100.9,100.0,58.4,16.0,15.0,60.1,61.6,-1.52,3.05,-8.34,8.65,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15808823529411767
2008,Fordham,-2.8,4.2,A10,0.69,103.2,102.5,61.8,12.0,17.0,64.8,67.1,-2.31,4.32,-4.35,4.19,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,North Texas,3.7,-2.3,SB,3.11,105.9,102.8,68.0,20.0,11.0,76.9,70.5,6.48,-2.72,4.08,-2.54,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529
2008,Indiana St.,-0.3,1.6,MVC,3.2,105.9,102.7,64.3,15.0,16.0,65.1,66.6,-1.48,4.11,-0.04,1.52,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2008,Appalachian St.,1.8,-0.5,SC,2.41,105.8,103.4,65.3,18.0,13.0,71.4,69.3,2.16,-2.77,0.59,-1.3,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,UC Irvine,-1.0,2.3,BW,0.48,104.2,103.8,62.8,18.0,16.0,68.0,65.8,2.18,-2.41,-2.86,1.66,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2008,Northeastern,-3.1,4.3,CAA,1.42,103.2,101.7,61.4,14.0,17.0,63.4,63.6,-0.26,-1.1,-5.07,3.71,-1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2008,Niagara,5.0,-3.9,MAAC,2.92,106.7,103.7,69.9,19.0,10.0,76.5,73.1,3.45,-3.61,5.37,-5.53,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Austin Peay,2.9,-1.8,OVC,-0.3,104.6,104.9,65.5,24.0,11.0,74.0,70.8,3.23,-5.24,1.36,-3.57,-2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2008,Georgia Southern,3.3,-2.4,SC,3.82,106.0,102.2,69.0,20.0,12.0,75.0,71.4,3.56,-2.17,3.96,-4.04,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Green Bay,2.3,-1.4,Horz,2.02,107.1,105.1,65.4,15.0,15.0,69.0,70.0,-0.97,1.53,1.27,-1.31,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2008,Oakland,5.3,-4.5,Sum,2.39,111.7,109.3,67.1,17.0,14.0,76.4,73.6,2.77,-0.81,7.16,-7.33,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17156862745098037
2008,American,-3.0,3.8,Pat,1.67,107.9,106.3,60.4,21.0,12.0,64.8,62.1,2.76,-4.0,-4.6,2.73,-1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
2008,Tulane,-2.8,3.6,CUSA,-0.13,102.1,102.2,63.5,17.0,15.0,65.7,66.4,-0.69,2.15,-3.0,3.41,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Marist,0.7,0.0,MAAC,1.92,106.3,104.4,63.3,18.0,14.0,69.9,68.8,1.16,-1.83,-0.51,-0.17,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,UNC Asheville,2.3,-1.6,BSth,-1.21,107.2,108.4,64.4,23.0,10.0,75.1,70.2,4.88,-4.41,1.33,-3.88,-2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14705882352941174
2008,Michigan,-1.4,2.1,B10,2.7,104.4,101.7,64.1,10.0,22.0,62.7,67.6,-4.94,7.99,-0.12,3.18,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7585784313725491
2008,Holy Cross,-6.6,7.2,Pat,-1.03,101.3,102.3,59.6,15.0,14.0,61.4,60.5,0.93,-3.6,-8.6,5.93,-2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2008,Albany,-1.0,1.3,AE,-1.82,103.1,104.9,63.4,15.0,15.0,68.3,66.4,1.87,-5.92,-3.21,-0.84,-4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22549019607843135
2008,Wichita St.,-3.6,3.8,MVC,1.41,104.3,102.8,60.5,11.0,20.0,62.5,64.4,-1.81,2.85,-4.23,5.27,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13655462184873954
2008,Chattanooga,4.2,-4.0,SC,0.89,102.4,101.5,72.0,18.0,13.0,75.6,72.9,2.71,-1.12,4.62,-5.84,-1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2745098039215686
2008,Richmond,-4.0,4.2,A10,1.48,101.4,99.9,61.5,16.0,15.0,63.7,66.0,-2.32,2.55,-4.93,5.16,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333334
2008,La Salle,5.3,-5.3,A10,1.93,107.4,105.5,68.9,15.0,17.0,75.8,76.2,-0.47,2.08,5.4,-5.58,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2008,Vermont,2.0,-2.0,AE,-1.73,101.0,102.7,68.8,16.0,15.0,72.3,70.1,2.19,-5.77,-0.22,-3.95,-4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033613445378151266
2008,Iowa,-9.7,9.7,B10,2.01,98.8,96.8,58.8,13.0,19.0,56.1,58.0,-1.97,5.23,-8.98,11.76,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40686274509803927
2008,Colorado,-4.5,4.4,B12,4.29,104.7,100.4,60.9,12.0,20.0,62.4,64.4,-2.0,6.76,-3.29,7.35,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10049019607843139
2008,Loyola MD,2.2,-2.4,MAAC,0.08,108.1,108.0,64.7,19.0,14.0,71.7,70.8,0.88,-3.2,0.96,-3.81,-2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2008,UNC Wilmington,4.0,-4.2,CAA,0.35,108.2,107.9,66.5,20.0,13.0,72.6,71.4,1.24,-2.42,3.88,-5.76,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30392156862745096
2008,Charleston,2.4,-2.7,SC,-0.21,106.7,106.9,65.8,16.0,17.0,72.5,72.4,0.09,-2.31,1.88,-4.1,-2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34803921568627444
2008,Montana,0.1,-0.6,BSky,-3.52,106.9,110.4,62.2,14.0,16.0,69.4,66.6,2.77,-4.0,-1.81,-2.42,-4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17156862745098037
2008,George Washington,-3.1,2.7,A10,-1.1,100.9,102.0,63.4,9.0,17.0,63.4,68.3,-4.85,3.15,-4.3,2.6,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6470588235294118
2008,Mount St. Mary's,-2.2,1.7,NEC,-1.32,99.3,100.6,66.1,19.0,15.0,69.2,67.7,1.53,-5.12,-3.87,0.28,-3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2008,Southeastern Louisiana,-4.5,3.9,Slnd,-4.59,95.9,100.5,64.1,17.0,13.0,67.7,62.4,5.27,-5.53,-8.39,2.61,-5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,TCU,-0.7,0.0,MWC,-1.87,100.7,102.5,66.7,14.0,16.0,67.9,67.8,0.1,-0.37,-0.25,-0.68,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20588235294117646
2008,East Tennessee St.,5.4,-6.1,ASun,-1.38,103.9,105.3,71.3,19.0,13.0,78.6,77.2,1.38,-1.89,5.34,-9.58,-4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2008,Morgan St.,-2.5,1.8,MEAC,-1.01,100.0,101.0,64.7,22.0,11.0,67.5,62.4,5.09,-8.6,-4.31,0.06,-4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2008,Santa Clara,-7.0,6.2,WCC,1.34,100.9,99.6,59.7,15.0,16.0,63.0,61.4,1.61,-0.98,-7.21,6.44,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Liberty,-2.5,1.6,BSth,-4.55,103.6,108.2,62.3,16.0,16.0,69.4,66.7,2.78,-5.96,-5.02,-1.08,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11274509803921566
2008,Central Michigan,2.0,-2.9,MAC,-2.06,103.1,105.2,67.9,14.0,17.0,71.2,72.4,-1.16,0.19,2.01,-5.23,-3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,James Madison,3.4,-4.3,CAA,-5.33,103.9,109.3,68.6,13.0,17.0,72.9,74.0,-1.03,-4.09,2.42,-7.55,-5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7132352941176471
2008,Air Force,-9.5,8.4,MWC,1.18,100.9,99.7,56.3,16.0,14.0,58.7,57.2,1.5,0.19,-10.66,11.09,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Murray St.,-0.1,-1.1,OVC,-3.97,104.3,108.3,63.8,18.0,13.0,73.0,69.1,3.9,-6.97,-1.84,-2.58,-4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1970588235294118
2008,Yale,-0.5,-0.8,Ivy,-7.15,99.9,107.1,65.4,13.0,15.0,68.5,69.3,-0.75,-3.88,-2.83,-3.71,-6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14411764705882352
2008,Milwaukee,0.0,-1.3,Horz,-0.26,100.7,100.9,67.0,14.0,16.0,66.9,68.7,-1.83,2.19,-0.13,-0.86,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2008,William & Mary,-5.4,4.1,CAA,-2.99,100.3,103.3,61.4,17.0,16.0,62.4,62.8,-0.42,-1.38,-7.39,3.31,-4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Lafayette,5.4,-6.7,Pat,-2.64,106.5,109.2,68.6,15.0,15.0,74.9,74.0,0.93,-4.68,5.51,-10.08,-4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,New Orleans,2.9,-4.3,SB,-2.07,104.7,106.7,68.2,19.0,13.0,73.5,71.5,2.03,-3.56,2.54,-5.59,-3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Gardner Webb,3.8,-5.3,ASun,-2.97,103.6,106.6,70.1,16.0,16.0,77.0,75.5,1.56,-3.66,3.77,-7.78,-4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2008,Hampton,-4.1,2.6,MEAC,-5.15,94.4,99.6,66.5,18.0,12.0,65.2,62.6,2.53,-8.03,-6.3,0.74,-5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30392156862745096
2008,UT Arlington,0.8,-2.4,Slnd,-2.31,101.3,103.6,68.6,21.0,12.0,73.4,68.9,4.48,-4.62,1.13,-4.0,-2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2008,Lipscomb,0.7,-2.3,ASun,-3.59,101.3,104.9,66.2,15.0,16.0,71.5,70.2,1.32,-4.88,-0.32,-4.64,-4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14705882352941177
2008,Northern Arizona,1.2,-2.9,BSky,1.43,105.6,104.2,66.2,21.0,11.0,72.9,68.6,4.34,-3.81,0.94,-1.66,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,VMI,13.4,-15.1,BSth,-8.65,105.4,114.1,77.7,14.0,15.0,91.3,87.2,4.1,-7.32,12.92,-22.4,-9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Little Rock,-5.9,4.2,SB,-3.28,95.0,98.3,64.7,20.0,11.0,65.3,61.9,3.35,-4.26,-7.37,4.12,-3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4558823529411765
2008,Purdue Fort Wayne,-0.3,-1.6,Sum,-3.85,100.5,104.4,65.6,13.0,18.0,68.9,70.0,-1.16,0.96,-3.16,-2.09,-5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Fresno St.,-1.3,-0.5,WAC,-3.02,98.8,101.8,66.6,13.0,19.0,68.8,69.3,-0.56,-0.91,-1.93,-1.05,-2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2008,Middle Tennessee,-2.5,0.7,SB,-0.16,104.9,105.1,62.1,17.0,15.0,68.1,69.3,-1.13,-0.23,-3.52,0.75,-2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6397058823529411
2008,Central Connecticut,-1.8,-0.2,NEC,-3.96,104.3,108.3,62.5,14.0,16.0,69.8,68.5,1.37,-6.68,-3.89,-1.42,-5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Navy,4.6,-6.6,Pat,-3.92,101.5,105.4,73.3,16.0,14.0,76.3,73.6,2.7,-7.68,5.27,-11.15,-5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Eastern Michigan,-2.5,0.4,MAC,-2.48,104.7,107.2,62.4,14.0,17.0,66.3,67.6,-1.35,-1.82,-3.64,0.46,-3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Weber St.,-3.1,1.0,BSky,-2.72,99.6,102.4,63.9,16.0,14.0,66.4,65.7,0.77,-3.5,-5.4,1.48,-3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2008,Colgate,-4.3,2.2,Pat,-3.2,98.1,101.3,63.9,18.0,14.0,65.5,64.9,0.59,-5.06,-6.84,1.21,-5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1411764705882353
2008,Delaware,-3.0,0.8,CAA,-4.57,97.7,102.3,64.9,14.0,17.0,63.1,66.5,-3.39,-2.43,-5.24,-0.58,-5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21323529411764708
2008,Sacred Heart,1.6,-3.9,NEC,-4.74,101.7,106.4,67.9,18.0,14.0,71.9,71.5,0.41,-6.3,-0.1,-5.8,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Rutgers,-5.2,2.9,BE,-2.52,96.2,98.8,64.6,11.0,20.0,62.2,68.5,-6.29,7.07,-5.54,3.97,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42647058823529416
2008,Loyola Chicago,-5.6,3.2,Horz,-3.88,100.1,104.0,60.3,12.0,19.0,61.3,63.7,-2.45,0.55,-7.2,3.06,-4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2745098039215685
2008,Wofford,-2.2,-0.3,SC,-4.05,106.7,110.8,61.2,16.0,16.0,67.1,66.8,0.34,-1.42,-4.29,-1.48,-5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19607843137254902
2008,Hofstra,-0.6,-2.0,CAA,-5.17,97.9,103.0,67.2,12.0,18.0,66.3,69.2,-2.93,-3.0,-2.68,-3.25,-5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Tennessee Martin,5.2,-7.9,OVC,-8.1,106.1,114.2,68.1,17.0,16.0,77.6,77.3,0.27,-6.37,3.44,-11.68,-8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Boston University,-5.9,3.0,AE,-6.08,97.2,103.3,63.1,14.0,17.0,63.0,64.8,-1.77,-4.91,-8.35,1.66,-6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2008,Northwestern,-3.6,0.7,B10,-3.2,105.3,108.5,61.0,8.0,22.0,61.8,67.9,-6.13,6.15,-3.52,2.22,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2352941176470588
2008,Utah Valley,-1.8,-1.1,ind,-5.22,105.0,110.2,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Hawaii,-2.4,-0.6,WAC,-7.02,102.2,109.2,66.8,11.0,19.0,70.4,73.3,-2.9,-2.42,0.21,-5.53,-5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2008,Binghamton,-4.1,1.1,AE,-5.89,100.0,105.9,62.3,14.0,16.0,65.9,66.7,-0.83,-6.0,-6.52,-0.32,-6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2008,LIU,0.7,-3.7,NEC,-5.17,100.6,105.8,69.4,15.0,15.0,72.4,71.7,0.7,-6.72,-0.07,-5.95,-6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2008,Louisiana,-5.1,2.1,SB,-3.42,97.6,101.0,63.5,15.0,15.0,65.0,65.8,-0.8,-2.1,-6.34,2.67,-3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1323529411764706
2008,Columbia,-5.0,1.9,Ivy,-9.2,97.3,106.5,61.9,14.0,15.0,63.7,64.1,-0.45,-5.79,-9.44,0.99,-8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Fairfield,-2.8,-0.4,MAAC,-4.97,105.2,110.1,60.5,14.0,16.0,65.7,68.9,-3.17,-2.51,-4.57,-1.1,-5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Wagner,-0.1,-3.2,NEC,-6.44,97.1,103.6,67.4,23.0,8.0,71.5,70.9,0.61,-7.62,-1.66,-5.34,-7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2008,Tennessee Tech,1.9,-5.2,OVC,-8.17,99.9,108.1,69.9,13.0,19.0,75.3,74.7,0.66,-6.87,0.12,-8.07,-7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
